,clusterid,agree,comment,retweet,sentiment
11547,3,0,0,0,neg
11548,0,2,1,0,neg
11549,0,2,1,0,neg
11550,2,0,0,0,pos
11551,2,0,0,0,pos
11552,3,0,0,0,pos
11553,3,0,0,0,pos
11554,0,2,1,0,pos
11555,0,2,1,0,pos
11556,0,12,0,1,pos
11557,0,12,0,1,pos
11558,0,0,0,0,pos
11559,3,0,0,0,pos
11560,1,2,0,1,pos
11561,1,2,0,1,pos
11562,2,0,0,0,pos
11563,3,0,0,0,pos
11564,2,0,0,0,neu
11565,0,0,0,0,neu
11566,0,0,0,0,pos
11567,0,0,0,0,pos
11568,2,0,1,1,pos
11569,2,0,1,1,pos
11570,2,0,0,0,pos
11571,2,0,0,0,pos
11572,3,0,0,0,neg
11573,0,0,0,0,neg
11574,2,1,1,1,neg
11575,2,1,1,1,neg
11576,2,0,0,0,neu
11577,2,0,0,0,neu
11578,0,0,0,0,neg
11579,2,0,0,0,neg
11580,1,0,0,0,pos
11581,2,0,0,0,pos
11582,3,0,0,1,neg
11583,3,0,0,1,neg
11584,0,30,2,0,neg
11585,0,30,2,0,neg
11586,2,0,1,0,pos
11587,2,0,1,0,pos
11588,0,12,1,2,neu
11589,0,12,1,2,neu
11590,2,0,1,0,pos
11591,2,0,1,0,pos
11592,0,1,0,0,neu
11593,0,1,0,0,neu
11594,0,15,0,2,pos
11595,0,15,0,2,pos
11596,2,0,0,0,pos
11597,2,0,0,0,pos
11598,0,1,0,0,pos
11599,0,1,0,0,pos
11600,0,1,0,0,pos
11601,0,1,0,0,pos
11602,0,1,0,0,neu
11603,0,1,0,0,neu
11604,3,0,0,0,neg
11605,2,0,0,0,neg
11606,2,1,2,0,pos
11607,2,1,2,0,pos
11608,3,0,0,0,neg
11609,2,0,0,0,neg
11610,3,3,0,2,neg
11611,3,3,0,2,neg
11612,0,1,0,0,pos
11613,0,1,0,0,pos
11614,2,0,0,0,pos
11615,0,0,0,0,pos
11616,0,33,14,6,pos
11617,0,33,14,6,pos
11618,0,6,0,1,neg
11619,0,6,0,1,neg
11620,0,23,3,4,neg
11621,0,23,3,4,neg
11622,2,0,1,0,pos
11623,2,0,1,0,pos
11624,3,0,0,0,pos
11625,3,0,0,0,pos
11626,2,1,1,0,pos
11627,2,1,1,0,pos
11628,3,2,0,2,neu
11629,3,2,0,2,neu
11630,1,0,0,0,neu
11631,3,0,0,0,neu
11632,1,0,0,0,pos
11633,3,0,0,0,pos
11634,1,12,2,6,neg
11635,1,12,2,6,neg
11636,3,0,0,0,pos
11637,1,0,0,0,pos
11638,1,13,2,6,pos
11639,1,13,2,6,pos
11640,0,6,2,1,pos
11641,0,6,2,1,pos
11642,3,0,0,0,neg
11643,0,0,0,0,neg
11644,1,11,2,5,pos
11645,1,11,2,5,pos
11646,3,26,0,34,pos
11647,3,26,0,34,pos
11648,1,0,0,0,pos
11649,3,0,0,0,pos
11650,2,0,0,0,neu
11651,0,0,0,0,neu
11652,0,2,0,0,pos
11653,0,2,0,0,pos
11654,3,4,0,3,neg
11655,3,4,0,3,neg
11656,0,0,0,0,pos
11657,3,0,0,0,pos
11658,1,0,0,0,neu
11659,3,0,0,0,neu
11660,0,1,0,0,pos
11661,0,1,0,0,pos
11662,2,0,0,0,pos
11663,1,0,0,0,pos
11664,1,0,0,0,pos
11665,0,0,0,0,pos
11666,0,6,0,0,neu
11667,0,6,0,0,neu
11668,2,0,0,0,neg
11669,1,0,0,0,neg
11670,2,0,0,0,pos
11671,1,0,0,0,pos
11672,0,0,0,0,pos
11673,1,0,0,0,pos
11674,2,1,1,0,pos
11675,2,1,1,0,pos
11676,3,5,1,5,pos
11677,3,5,1,5,pos
11678,0,2,0,0,neg
11679,0,2,0,0,neg
11680,1,0,0,0,pos
11681,3,0,0,0,pos
11682,0,23,3,0,neg
11683,0,23,3,0,neg
11684,0,1,0,0,pos
11685,0,1,0,0,pos
11686,0,1,0,0,pos
11687,0,1,0,0,pos
11688,0,12,0,0,neg
11689,0,12,0,0,neg
11690,0,1,0,0,neg
11691,0,1,0,0,neg
11692,3,1,0,1,pos
11693,3,1,0,1,pos
11694,1,4,1,1,neg
11695,1,4,1,1,neg
11696,2,0,1,0,neu
11697,2,0,1,0,neu
11698,3,1,0,1,neu
11699,3,1,0,1,neu
11700,2,0,0,0,neu
11701,1,0,0,0,neu
11702,0,29,1,5,neg
11703,0,29,1,5,neg
11704,2,2,3,0,pos
11705,2,2,3,0,pos
11706,0,0,0,0,pos
11707,2,0,0,0,pos
11708,1,0,0,0,pos
11709,0,0,0,0,pos
11710,1,0,0,0,pos
11711,2,0,0,0,pos
11712,1,0,0,0,neu
11713,2,0,0,0,neu
11714,1,0,0,0,neu
11715,1,0,0,0,neu
11716,0,7,0,0,pos
11717,0,7,0,0,pos
11718,2,1,2,1,neg
11719,2,1,2,1,neg
11720,0,1,0,0,pos
11721,0,1,0,0,pos
11722,2,0,1,0,pos
11723,2,0,1,0,pos
11724,2,0,0,0,neu
11725,3,0,0,0,neu
11726,0,0,0,0,neg
11727,1,0,0,0,neg
11728,1,0,0,0,pos
11729,1,0,0,0,pos
11730,2,0,0,0,pos
11731,2,0,0,0,pos
11732,0,0,0,0,pos
11733,2,0,0,0,pos
11734,2,0,0,0,pos
11735,0,0,0,0,pos
11736,0,20,8,0,pos
11737,0,20,8,0,pos
11738,3,0,0,0,pos
11739,1,0,0,0,pos
11740,0,3,1,0,neg
11741,0,3,1,0,neg
11742,0,2,1,0,neg
11743,0,2,1,0,neg
11744,0,1,0,0,neg
11745,0,1,0,0,neg
11746,0,77,15,0,neg
11747,0,77,15,0,neg
11748,0,1,0,0,neu
11749,0,1,0,0,neu
11750,2,0,1,0,pos
11751,2,0,1,0,pos
11752,0,1,0,0,neu
11753,0,1,0,0,neu
11754,2,0,1,0,neg
11755,2,0,1,0,neg
11756,2,0,0,0,pos
11757,0,0,0,0,pos
11758,0,1,0,0,pos
11759,0,1,0,0,pos
11760,1,0,0,0,pos
11761,0,0,0,0,pos
11762,3,0,0,0,pos
11763,0,0,0,0,pos
11764,1,8,1,4,pos
11765,1,8,1,4,pos
11766,2,0,0,0,pos
11767,2,0,0,0,pos
11768,2,2,3,0,pos
11769,2,2,3,0,pos
11770,2,1,1,0,pos
11771,2,1,1,0,pos
11772,1,145,21,77,pos
11773,1,145,21,77,pos
11774,3,0,0,0,pos
11775,2,0,0,0,pos
11776,1,25,4,8,pos
11777,1,25,4,8,pos
11778,0,12,2,0,pos
11779,0,12,2,0,pos
11780,2,0,0,0,pos
11781,3,0,0,0,pos
11782,2,0,0,0,pos
11783,3,0,0,0,pos
11784,0,0,0,0,pos
11785,0,0,0,0,pos
11786,2,0,1,0,neg
11787,2,0,1,0,neg
11788,0,0,0,0,neg
11789,1,0,0,0,neg
11790,3,0,0,0,neu
11791,2,0,0,0,neu
11792,3,0,0,0,pos
11793,3,0,0,0,pos
11794,1,0,0,0,neg
11795,1,0,0,0,neg
11796,0,7,1,1,pos
11797,0,7,1,1,pos
11798,3,0,0,0,neu
11799,3,0,0,0,neu
11800,3,0,0,0,pos
11801,0,0,0,0,pos
11802,0,1,0,0,pos
11803,0,1,0,0,pos
11804,1,0,0,0,pos
11805,0,0,0,0,pos
11806,1,0,0,0,pos
11807,3,0,0,0,pos
11808,3,0,0,0,pos
11809,2,0,0,0,pos
11810,0,0,0,0,pos
11811,1,0,0,0,pos
11812,2,1,1,1,pos
11813,2,1,1,1,pos
11814,2,0,0,0,pos
11815,3,0,0,0,pos
11816,3,0,0,0,pos
11817,2,0,0,0,pos
11818,1,0,0,0,pos
11819,3,0,0,0,pos
11820,2,1,2,1,pos
11821,2,1,2,1,pos
11822,3,0,0,0,pos
11823,3,0,0,0,pos
11824,0,1,0,0,pos
11825,0,1,0,0,pos
11826,0,1,0,0,pos
11827,0,1,0,0,pos
11828,1,0,0,0,pos
11829,3,0,0,0,pos
11830,1,5,1,2,pos
11831,1,5,1,2,pos
11832,0,0,0,0,pos
11833,0,0,0,0,pos
11834,1,0,0,0,pos
11835,2,0,0,0,pos
11836,2,0,0,0,pos
11837,3,0,0,0,pos
11838,2,0,0,0,pos
11839,3,0,0,0,pos
11840,0,1,0,0,pos
11841,0,1,0,0,pos
11842,3,0,0,0,pos
11843,0,0,0,0,pos
11844,2,0,0,0,neg
11845,1,0,0,0,neg
11846,2,0,0,0,pos
11847,0,0,0,0,pos
11848,2,18,17,3,pos
11849,2,18,17,3,pos
11850,2,0,0,0,pos
11851,3,0,0,0,pos
11852,1,0,0,0,pos
11853,3,0,0,0,pos
11854,0,1,0,0,neu
11855,0,1,0,0,neu
11856,1,0,0,0,pos
11857,0,0,0,0,pos
11858,0,1,0,0,pos
11859,0,1,0,0,pos
11860,0,1,0,0,pos
11861,0,1,0,0,pos
11862,3,0,1,3,pos
11863,3,0,1,3,pos
11864,3,0,0,1,pos
11865,3,0,0,1,pos
11866,3,0,0,0,neg
11867,1,0,0,0,neg
11868,2,1,2,0,pos
11869,2,1,2,0,pos
11870,2,38,27,15,pos
11871,2,38,27,15,pos
11872,2,0,0,0,pos
11873,2,0,0,0,pos
11874,3,0,0,0,neu
11875,0,0,0,0,neu
11876,0,0,0,0,pos
11877,1,0,0,0,pos
11878,3,0,0,3,pos
11879,3,0,0,3,pos
11880,0,1,0,0,pos
11881,0,1,0,0,pos
11882,2,0,1,0,pos
11883,2,0,1,0,pos
11884,0,1,0,0,neg
11885,0,1,0,0,neg
11886,1,0,0,0,neg
11887,3,0,0,0,neg
11888,2,0,0,0,pos
11889,2,0,0,0,pos
11890,1,0,0,0,pos
11891,3,0,0,0,pos
11892,2,0,0,0,pos
11893,3,0,0,0,pos
11894,2,1,1,1,neu
11895,2,1,1,1,neu
11896,0,0,0,0,pos
11897,0,0,0,0,pos
11898,2,0,1,0,neu
11899,2,0,1,0,neu
11900,1,0,0,0,pos
11901,2,0,0,0,pos
11902,2,0,0,0,pos
11903,2,0,0,0,pos
11904,3,0,0,1,pos
11905,3,0,0,1,pos
11906,3,0,0,0,neg
11907,2,0,0,0,neg
11908,0,0,0,0,neu
11909,1,0,0,0,neu
11910,2,0,0,0,pos
11911,0,0,0,0,pos
11912,2,0,1,0,pos
11913,2,0,1,0,pos
11914,2,0,0,0,pos
11915,1,0,0,0,pos
11916,2,0,0,0,pos
11917,0,0,0,0,pos
11918,1,0,0,0,neu
11919,3,0,0,0,neu
11920,0,1,0,0,neg
11921,0,1,0,0,neg
11922,0,0,0,0,pos
11923,3,0,0,0,pos
11924,0,0,0,0,neg
11925,2,0,0,0,neg
11926,3,0,0,1,pos
11927,3,0,0,1,pos
11928,0,0,0,0,pos
11929,2,0,0,0,pos
11930,0,0,0,0,pos
11931,3,0,0,0,pos
11932,1,0,0,0,pos
11933,1,0,0,0,pos
11934,0,1,0,0,pos
11935,0,1,0,0,pos
11936,3,0,0,0,pos
11937,0,0,0,0,pos
11938,0,0,0,0,neg
11939,1,0,0,0,neg
11940,2,0,0,0,pos
11941,1,0,0,0,pos
11942,2,18,17,3,pos
11943,2,18,17,3,pos
11944,1,0,0,0,pos
11945,2,0,0,0,pos
11946,2,0,0,0,pos
11947,3,0,0,0,pos
11948,0,1,0,0,neu
11949,0,1,0,0,neu
11950,2,0,0,0,pos
11951,0,0,0,0,pos
11952,0,1,0,0,pos
11953,0,1,0,0,pos
11954,0,1,0,0,pos
11955,0,1,0,0,pos
11956,3,0,1,3,pos
11957,3,0,1,3,pos
11958,3,0,0,1,pos
11959,3,0,0,1,pos
11960,3,0,0,0,neg
11961,1,0,0,0,neg
11962,2,1,2,0,pos
11963,2,1,2,0,pos
11964,2,38,27,15,pos
11965,2,38,27,15,pos
11966,0,0,0,0,pos
11967,0,0,0,0,pos
11968,1,0,0,0,neu
11969,1,0,0,0,neu
11970,1,0,0,0,pos
11971,1,0,0,0,pos
11972,3,0,0,3,pos
11973,3,0,0,3,pos
11974,0,1,0,0,pos
11975,0,1,0,0,pos
11976,2,0,1,0,pos
11977,2,0,1,0,pos
11978,0,1,0,0,neg
11979,0,1,0,0,neg
11980,1,0,0,0,neg
11981,3,0,0,0,neg
11982,0,0,0,0,pos
11983,3,0,0,0,pos
11984,1,0,0,0,pos
11985,3,0,0,0,pos
11986,3,0,0,0,pos
11987,3,0,0,0,pos
11988,2,1,1,1,neu
11989,2,1,1,1,neu
11990,2,0,0,0,pos
11991,2,0,0,0,pos
11992,2,0,1,0,neu
11993,2,0,1,0,neu
11994,1,0,0,0,pos
11995,0,0,0,0,pos
11996,3,0,0,0,pos
11997,2,0,0,0,pos
11998,3,0,0,1,pos
11999,3,0,0,1,pos
12000,1,0,0,0,neg
12001,2,0,0,0,neg
12002,3,0,0,0,neu
12003,2,0,0,0,neu
12004,3,0,0,0,pos
12005,3,0,0,0,pos
12006,2,0,1,0,pos
12007,2,0,1,0,pos
12008,3,0,0,0,pos
12009,2,0,0,0,pos
12010,2,0,0,0,pos
12011,0,0,0,0,pos
12012,1,0,0,0,neu
12013,1,0,0,0,neu
12014,0,1,0,0,neg
12015,0,1,0,0,neg
12016,1,0,0,0,pos
12017,0,0,0,0,pos
12018,3,0,0,0,neg
12019,1,0,0,0,neg
12020,3,0,0,1,pos
12021,3,0,0,1,pos
12022,0,0,0,0,pos
12023,3,0,0,0,pos
12024,3,0,0,0,pos
12025,2,0,0,0,pos
12026,3,0,0,0,pos
12027,0,0,0,0,pos
12028,1,0,0,0,neu
12029,2,0,0,0,neu
12030,2,0,2,1,pos
12031,2,0,2,1,pos
12032,3,0,0,0,neg
12033,2,0,0,0,neg
12034,3,0,0,0,pos
12035,3,0,0,0,pos
12036,0,1,0,0,neg
12037,0,1,0,0,neg
12038,3,0,0,0,pos
12039,2,0,0,0,pos
12040,3,0,0,0,neg
12041,0,0,0,0,neg
12042,0,1,0,0,pos
12043,0,1,0,0,pos
12044,2,1,3,3,pos
12045,2,1,3,3,pos
12046,0,0,0,0,neu
12047,1,0,0,0,neu
12048,1,0,0,0,pos
12049,2,0,0,0,pos
12050,0,16,6,0,pos
12051,0,16,6,0,pos
12052,1,15,7,4,pos
12053,1,15,7,4,pos
12054,0,49,9,8,neu
12055,0,49,9,8,neu
12056,1,12,2,3,pos
12057,1,12,2,3,pos
12058,3,0,0,0,pos
12059,0,0,0,0,pos
12060,0,0,0,0,pos
12061,0,0,0,0,pos
12062,3,0,0,0,pos
12063,2,0,0,0,pos
12064,2,0,0,0,pos
12065,2,0,0,0,pos
12066,1,281,24,70,pos
12067,1,281,24,70,pos
12068,3,0,0,0,pos
12069,1,0,0,0,pos
12070,3,0,0,1,neg
12071,3,0,0,1,neg
12072,0,2,1,0,neu
12073,0,2,1,0,neu
12074,0,11,4,2,pos
12075,0,11,4,2,pos
12076,0,117,6,23,neg
12077,0,117,6,23,neg
12078,1,0,0,0,pos
12079,2,0,0,0,pos
12080,1,4,1,2,pos
12081,1,4,1,2,pos
12082,2,0,1,0,pos
12083,2,0,1,0,pos
12084,2,10,9,0,pos
12085,2,10,9,0,pos
12086,1,2,0,1,pos
12087,1,2,0,1,pos
12088,2,1,3,0,neu
12089,2,1,3,0,neu
12090,1,2,0,1,pos
12091,1,2,0,1,pos
12092,0,0,0,0,neu
12093,2,0,0,0,neu
12094,1,2,0,1,pos
12095,1,2,0,1,pos
12096,0,1,0,0,pos
12097,0,1,0,0,pos
12098,0,9,3,1,neu
12099,0,9,3,1,neu
12100,2,0,0,0,pos
12101,2,0,0,0,pos
12102,3,0,0,1,neg
12103,3,0,0,1,neg
12104,1,0,0,0,pos
12105,2,0,0,0,pos
12106,0,1,0,0,pos
12107,0,1,0,0,pos
12108,1,0,0,0,neg
12109,1,0,0,0,neg
12110,1,4,1,1,neu
12111,1,4,1,1,neu
12112,1,0,0,0,neu
12113,2,0,0,0,neu
12114,2,0,0,0,neu
12115,3,0,0,0,neu
12116,3,15,1,9,neu
12117,3,15,1,9,neu
12118,1,0,0,0,pos
12119,1,0,0,0,pos
12120,1,9,4,4,neg
12121,1,9,4,4,neg
12122,1,4,1,2,pos
12123,1,4,1,2,pos
12124,3,0,0,1,pos
12125,3,0,0,1,pos
12126,3,0,0,0,pos
12127,3,0,0,0,pos
12128,1,0,0,0,pos
12129,2,0,0,0,pos
12130,1,0,0,0,pos
12131,0,0,0,0,pos
12132,1,21,10,10,pos
12133,1,21,10,10,pos
12134,2,0,0,0,pos
12135,1,0,0,0,pos
12136,0,0,0,0,neg
12137,1,0,0,0,neg
12138,0,11,2,2,pos
12139,0,11,2,2,pos
12140,0,2,0,0,pos
12141,0,2,0,0,pos
12142,2,20,34,11,pos
12143,2,20,34,11,pos
12144,0,1,0,0,pos
12145,0,1,0,0,pos
12146,2,24,21,7,pos
12147,2,24,21,7,pos
12148,0,0,0,0,pos
12149,1,0,0,0,pos
12150,2,1,1,0,pos
12151,2,1,1,0,pos
12152,1,20,8,10,pos
12153,1,20,8,10,pos
12154,2,28,22,13,pos
12155,2,28,22,13,pos
12156,2,0,0,0,pos
12157,3,0,0,0,pos
12158,0,0,0,0,pos
12159,2,0,0,0,pos
12160,1,0,0,0,neu
12161,3,0,0,0,neu
12162,2,0,1,0,neu
12163,2,0,1,0,neu
12164,0,41,4,6,pos
12165,0,41,4,6,pos
12166,3,0,0,1,neu
12167,3,0,0,1,neu
12168,3,0,0,0,neg
12169,2,0,0,0,neg
12170,3,0,0,0,neg
12171,0,0,0,0,neg
12172,3,0,0,0,neg
12173,2,0,0,0,neg
12174,1,6,0,2,pos
12175,1,6,0,2,pos
12176,3,5,0,3,pos
12177,3,5,0,3,pos
12178,1,0,0,0,neg
12179,3,0,0,0,neg
12180,2,0,0,0,neu
12181,1,0,0,0,neu
12182,3,0,0,0,neg
12183,0,0,0,0,neg
12184,2,2,2,1,neg
12185,2,2,2,1,neg
12186,3,0,0,0,neg
12187,3,0,0,0,neg
12188,1,2,0,1,neg
12189,1,2,0,1,neg
12190,1,61,10,15,pos
12191,1,61,10,15,pos
12192,3,0,0,1,neg
12193,3,0,0,1,neg
12194,2,0,1,0,pos
12195,2,0,1,0,pos
12196,0,32,4,2,pos
12197,0,32,4,2,pos
12198,1,24,0,9,pos
12199,1,24,0,9,pos
12200,3,0,0,0,pos
12201,3,0,0,0,pos
12202,1,0,0,0,pos
12203,0,0,0,0,pos
12204,1,0,0,0,pos
12205,3,0,0,0,pos
12206,1,0,0,0,pos
12207,2,0,0,0,pos
12208,1,0,0,0,pos
12209,1,0,0,0,pos
12210,2,3,3,0,pos
12211,2,3,3,0,pos
12212,0,0,0,0,neu
12213,2,0,0,0,neu
12214,0,2,0,0,pos
12215,0,2,0,0,pos
12216,2,0,1,0,neg
12217,2,0,1,0,neg
12218,0,0,0,0,neg
12219,1,0,0,0,neg
12220,0,0,0,0,neu
12221,0,0,0,0,neu
12222,3,0,0,0,pos
12223,2,0,0,0,pos
12224,0,0,0,0,neu
12225,2,0,0,0,neu
12226,0,3,0,0,pos
12227,0,3,0,0,pos
12228,3,0,0,0,pos
12229,1,0,0,0,pos
12230,0,123,28,25,pos
12231,0,123,28,25,pos
12232,1,0,0,0,pos
12233,3,0,0,0,pos
12234,0,0,0,0,pos
12235,0,0,0,0,pos
12236,0,13,5,0,pos
12237,0,13,5,0,pos
12238,1,166,14,44,neg
12239,1,166,14,44,neg
12240,0,0,0,0,pos
12241,0,0,0,0,pos
12242,2,0,0,0,neg
12243,3,0,0,0,neg
12244,1,0,0,0,neg
12245,2,0,0,0,neg
12246,3,0,0,0,pos
12247,0,0,0,0,pos
12248,0,1,0,0,neg
12249,0,1,0,0,neg
12250,2,0,0,0,pos
12251,2,0,0,0,pos
12252,1,0,0,0,neg
12253,2,0,0,0,neg
12254,0,5,0,1,pos
12255,0,5,0,1,pos
12256,1,0,0,0,pos
12257,3,0,0,0,pos
12258,1,0,0,0,pos
12259,3,0,0,0,pos
12260,1,0,0,0,neg
12261,3,0,0,0,neg
12262,0,3,1,0,neg
12263,0,3,1,0,neg
12264,0,0,0,0,pos
12265,0,0,0,0,pos
12266,3,2,0,2,pos
12267,3,2,0,2,pos
12268,1,3,0,1,pos
12269,1,3,0,1,pos
12270,3,0,0,0,pos
12271,0,0,0,0,pos
12272,3,0,0,0,pos
12273,3,0,0,0,pos
12274,1,0,0,0,neg
12275,1,0,0,0,neg
12276,3,0,0,0,pos
12277,2,0,0,0,pos
12278,0,3,1,0,pos
12279,0,3,1,0,pos
12280,3,0,0,0,pos
12281,0,0,0,0,pos
12282,0,0,0,0,neu
12283,2,0,0,0,neu
12284,3,1,0,1,pos
12285,3,1,0,1,pos
12286,3,3,3,5,pos
12287,3,3,3,5,pos
12288,0,0,0,0,pos
12289,1,0,0,0,pos
12290,1,0,0,0,pos
12291,2,0,0,0,pos
12292,1,0,0,0,pos
12293,3,0,0,0,pos
12294,0,0,0,0,pos
12295,2,0,0,0,pos
12296,1,70,15,26,pos
12297,1,70,15,26,pos
12298,2,5,3,1,neu
12299,2,5,3,1,neu
12300,1,0,0,0,pos
12301,0,0,0,0,pos
12302,0,72,6,10,pos
12303,0,72,6,10,pos
12304,3,0,0,0,neu
12305,2,0,0,0,neu
12306,1,575,74,192,pos
12307,1,575,74,192,pos
12308,1,6,0,2,pos
12309,1,6,0,2,pos
12310,2,0,0,0,neg
12311,2,0,0,0,neg
12312,0,1,0,0,pos
12313,0,1,0,0,pos
12314,0,0,0,0,pos
12315,1,0,0,0,pos
12316,0,149,23,31,neg
12317,0,149,23,31,neg
12318,3,0,0,0,pos
12319,2,0,0,0,pos
12320,2,0,0,0,neg
12321,1,0,0,0,neg
12322,1,0,0,0,neg
12323,1,0,0,0,neg
12324,0,0,0,0,neg
12325,1,0,0,0,neg
12326,2,0,0,0,neg
12327,3,0,0,0,neg
12328,2,0,1,0,neu
12329,2,0,1,0,neu
12330,1,0,0,0,neg
12331,3,0,0,0,neg
12332,3,0,0,0,pos
12333,1,0,0,0,pos
12334,2,4,4,0,pos
12335,2,4,4,0,pos
12336,1,0,0,0,pos
12337,3,0,0,0,pos
12338,2,2,3,0,pos
12339,2,2,3,0,pos
12340,2,0,3,0,pos
12341,2,0,3,0,pos
12342,0,4,0,0,pos
12343,0,4,0,0,pos
12344,0,13,0,0,neu
12345,0,13,0,0,neu
12346,2,0,0,0,pos
12347,0,0,0,0,pos
12348,1,0,0,0,pos
12349,1,0,0,0,pos
12350,0,2,0,0,neu
12351,0,2,0,0,neu
12352,0,2,0,0,pos
12353,0,2,0,0,pos
12354,2,0,0,0,pos
12355,2,0,0,0,pos
12356,3,0,0,0,pos
12357,3,0,0,0,pos
12358,3,0,0,1,neg
12359,3,0,0,1,neg
12360,3,0,0,1,pos
12361,3,0,0,1,pos
12362,0,1,0,0,pos
12363,0,1,0,0,pos
12364,3,0,0,0,pos
12365,0,0,0,0,pos
12366,0,0,0,0,neg
12367,2,0,0,0,neg
12368,2,1,1,1,neu
12369,2,1,1,1,neu
12370,1,0,0,0,pos
12371,0,0,0,0,pos
12372,3,1,0,1,pos
12373,3,1,0,1,pos
12374,3,9,2,8,pos
12375,3,9,2,8,pos
12376,3,0,0,0,neg
12377,2,0,0,0,neg
12378,0,1,0,0,pos
12379,0,1,0,0,pos
12380,1,0,0,0,pos
12381,3,0,0,0,pos
12382,2,0,1,1,neg
12383,2,0,1,1,neg
12384,1,6,0,3,neu
12385,1,6,0,3,neu
12386,2,1,1,0,pos
12387,2,1,1,0,pos
12388,1,10,5,4,neg
12389,1,10,5,4,neg
12390,0,1,0,0,neg
12391,0,1,0,0,neg
12392,1,0,0,0,neg
12393,3,0,0,0,neg
12394,1,0,0,0,pos
12395,2,0,0,0,pos
12396,0,6,0,1,pos
12397,0,6,0,1,pos
12398,1,2,0,1,pos
12399,1,2,0,1,pos
12400,2,0,0,0,pos
12401,1,0,0,0,pos
12402,0,1,0,0,pos
12403,0,1,0,0,pos
12404,3,3,0,2,pos
12405,3,3,0,2,pos
12406,1,10,2,3,pos
12407,1,10,2,3,pos
12408,1,7,2,2,neg
12409,1,7,2,2,neg
12410,2,0,0,0,neg
12411,2,0,0,0,neg
12412,0,0,0,0,pos
12413,3,0,0,0,pos
12414,0,0,0,0,pos
12415,0,0,0,0,pos
12416,3,3,1,2,pos
12417,3,3,1,2,pos
12418,1,0,0,0,pos
12419,2,0,0,0,pos
12420,0,0,0,0,pos
12421,3,0,0,0,pos
12422,0,0,0,0,pos
12423,3,0,0,0,pos
12424,1,0,0,0,pos
12425,2,0,0,0,pos
12426,2,0,0,0,neu
12427,2,0,0,0,neu
12428,0,0,0,0,neg
12429,2,0,0,0,neg
12430,0,1,0,0,pos
12431,0,1,0,0,pos
12432,1,0,0,0,pos
12433,3,0,0,0,pos
12434,2,0,0,0,pos
12435,0,0,0,0,pos
12436,3,0,0,0,pos
12437,1,0,0,0,pos
12438,1,164,9,73,pos
12439,1,164,9,73,pos
12440,3,0,0,0,pos
12441,2,0,0,0,pos
12442,1,0,0,0,neg
12443,2,0,0,0,neg
12444,3,0,0,0,pos
12445,0,0,0,0,pos
12446,2,0,0,0,pos
12447,2,0,0,0,pos
12448,0,0,0,0,neu
12449,1,0,0,0,neu
12450,0,1,0,0,pos
12451,0,1,0,0,pos
12452,1,0,0,0,neu
12453,3,0,0,0,neu
12454,0,17,2,3,pos
12455,0,17,2,3,pos
12456,0,0,0,0,neg
12457,3,0,0,0,neg
12458,1,0,0,0,pos
12459,2,0,0,0,pos
12460,1,0,0,0,pos
12461,0,0,0,0,pos
12462,3,0,0,0,pos
12463,3,0,0,0,pos
12464,3,0,0,0,pos
12465,3,0,0,0,pos
12466,3,0,0,0,neg
12467,1,0,0,0,neg
12468,1,36,14,10,pos
12469,1,36,14,10,pos
12470,3,0,0,0,pos
12471,0,0,0,0,pos
12472,1,0,0,0,pos
12473,0,0,0,0,pos
12474,3,0,0,0,pos
12475,3,0,0,0,pos
12476,1,0,0,0,pos
12477,1,0,0,0,pos
12478,3,0,0,1,pos
12479,3,0,0,1,pos
12480,3,0,0,0,pos
12481,0,0,0,0,pos
12482,0,6,1,0,pos
12483,0,6,1,0,pos
12484,0,3,0,0,pos
12485,0,3,0,0,pos
12486,3,0,0,1,neg
12487,3,0,0,1,neg
12488,0,0,0,0,neg
12489,1,0,0,0,neg
12490,0,0,0,0,neg
12491,3,0,0,0,neg
12492,0,0,0,0,pos
12493,1,0,0,0,pos
12494,3,1,0,1,pos
12495,3,1,0,1,pos
12496,3,0,0,1,neg
12497,3,0,0,1,neg
12498,0,0,0,0,neu
12499,2,0,0,0,neu
12500,3,0,0,1,neu
12501,3,0,0,1,neu
12502,0,1,0,0,pos
12503,0,1,0,0,pos
12504,2,0,0,0,pos
12505,1,0,0,0,pos
12506,3,5,1,8,neu
12507,3,5,1,8,neu
12508,0,1,0,0,neg
12509,0,1,0,0,neg
12510,3,15,1,9,pos
12511,3,15,1,9,pos
12512,0,1,0,0,neg
12513,0,1,0,0,neg
12514,1,19,0,7,pos
12515,1,19,0,7,pos
12516,1,0,0,0,pos
12517,2,0,0,0,pos
12518,3,0,0,0,pos
12519,3,0,0,0,pos
12520,2,0,0,0,pos
12521,3,0,0,0,pos
12522,1,6,0,2,pos
12523,1,6,0,2,pos
12524,0,0,0,0,pos
12525,1,0,0,0,pos
12526,0,0,0,0,pos
12527,1,0,0,0,pos
12528,0,2,0,0,pos
12529,0,2,0,0,pos
12530,2,0,0,0,pos
12531,3,0,0,0,pos
12532,3,0,0,0,neg
12533,2,0,0,0,neg
12534,0,0,0,0,neg
12535,0,0,0,0,neg
12536,2,0,0,0,pos
12537,1,0,0,0,pos
12538,3,0,0,0,pos
12539,0,0,0,0,pos
12540,3,0,0,0,pos
12541,2,0,0,0,pos
12542,1,2,0,1,pos
12543,1,2,0,1,pos
12544,3,0,0,0,pos
